hexid	date	distToFront	geometry
5831	2021-08-05	51017.137805810715	c(987365.40375792, 1004525.45475179, 3892900.09460712, 3882204.36083612)
5882	2021-08-05	33099.832620719724	c(1004525.45475179, 1020400.37551183, 3882204.36083612, 3894735.14420546)
5882	2021-08-05	20233.283534262126	c(1020400.37551183, 1037606.47526641, 3894735.14420546, 3884097.6069734)
5882	2021-08-05	20233.283534262126	c(1037606.47526641, 1038973.1100164, 3884097.6069734, 3860896.40638668)
5904	2021-08-05	38078.72687044132	c(1038973.1100164, 1056260.61568292, 3860896.40638668, 3850283.93148164)
5904	2021-08-05	38626.61248106642	c(1056260.61568292, 1057658.6510103, 3850283.93148164, 3827079.93880443)
5925	2021-08-05	57224.84630413027	c(1057658.6510103, 1075026.9253061, 3827079.93880443, 3816492.07938836)
5968	2021-08-05	38152.44161453411	c(1075026.9253061, 1090962.75411259, 3816492.07938836, 3829141.34178092)
5968	2021-08-05	38152.44161453411	c(1090962.75411259, 1108377.30231885, 3829141.34178092, 3818610.96562716)
5968	2021-08-05	38681.13364825435	c(1108377.30231885, 1109889.93330846, 3818610.96562716, 3795397.91695007)
5990	2021-08-05	57340.89514777703	c(1109889.93330846, 1127384.58910653, 3795397.91695007, 3784891.34581876)
6042	2021-08-05	38228.26750822802	c(1127384.58910653, 1143333.16294798, 3784891.34581876, 3797631.38856042)
6042	2021-08-05	38228.26750822802	c(1143333.16294798, 1160874.40493076, 3797631.38856042, 3787181.91931983)
6042	2021-08-05	38738.40263286633	c(1160874.40493076, 1162500.02718861, 3787181.91931983, 3763958.54479746)
6068	2021-08-05	57460.91435146853	c(1162500.02718861, 1180120.74571003, 3763958.54479746, 3753532.03990342)
6123	2021-08-05	38306.281758478566	c(1180120.74571003, 1196083.35384411, 3753532.03990342, 3766362.94003791)
6123	2021-08-05	38306.281758478566	c(1196083.35384411, 1213751.00451974, 3766362.94003791, 3755993.15484828)
6123	2021-08-05	38798.48138566882	c(1213751.00451974, 1215488.04005187, 3755993.15484828, 3732758.1253565)
6151	2021-08-05	60648.175829598295	c(1215488.04005187, 1233234.56632057, 3732758.1253565, 3722410.43394523)
6207	2021-08-05	60666.53195865799	c(1233234.56632057, 1249212.53546813, 3722410.43394523, 3735332.29710698)
6207	2021-08-05	57621.44993762334	c(1249212.53546813, 1267006.37373902, 3735332.29710698, 3725040.94272191)
6261	2021-08-05	38411.16805821875	c(1267006.37373902, 1282948.65082717, 3725040.94272191, 3738027.27015722)
6261	2021-08-05	38411.16805821875	c(1282948.65082717, 1300790.17502954, 3738027.27015722, 3727792.24810402)
6315	2021-08-05	23344.14486716858	c(1300790.17502954, 1316696.89462453, 3727792.24810402, 3740843.39112923)
6315	2021-08-05	23344.14486716858	c(1316696.89462453, 1334586.48324023, 3740843.39112923, 3730664.70524442)
6315	2021-08-05	38900.04097099294	c(1334586.48324023, 1336599.70345173, 3730664.70524442, 3707399.26601293)
6341	2021-08-05	60782.263850224634	c(1336599.70345173, 1354567.68761003, 3707399.26601293, 3697241.01760892)
6394	2021-08-05	60824.70591496703	c(1354567.68761003, 1370492.57727908, 3697241.01760892, 3710384.0302045)
6422	2021-08-05	38927.136262092965	c(1370492.57727908, 1368395.80956801, 3710384.0302045, 3733658.68519673)
6422	2021-08-05	23376.960515859893	c(1368395.80956801, 1384231.7922669, 3733658.68519673, 3746840.5425512)
6422	2021-08-05	23376.960515859893	c(1384231.7922669, 1402218.66326282, 3746840.5425512, 3736774.57499607)
6475	2021-08-05	23394.36208007092	c(1402218.66326282, 1418019.45356411, 3736774.57499607, 3750022.34570805)
6475	2021-08-05	23394.36208007092	c(1418019.45356411, 1436055.55152972, 3750022.34570805, 3740012.77774325)
6532	2021-08-05	23412.428159066876	c(1436055.55152972, 1451821.25800572, 3740012.77774325, 3753326.84236716)
6532	2021-08-05	23412.428159066876	c(1451821.25800572, 1469906.9794285, 3753326.84236716, 3743373.71269227)
6586	2021-08-05	23431.16033969794	c(1469906.9794285, 1485637.70395324, 3743373.71269227, 3756754.45911343)
6586	2021-08-05	23431.16033969794	c(1485637.70395324, 1503773.44977075, 3756754.45911343, 3746857.81534125)
6638	2021-08-05	38582.82382378228	c(1503773.44977075, 1519469.28743532, 3746857.81534125, 3760305.63878609)
6664	2021-08-05	20616.765560148633	c(1519469.28743532, 1516972.78923198, 3760305.63878609, 3783622.93437275)
6664	2021-08-05	20616.765560148633	c(1516972.78923198, 1532576.71273991, 3783622.93437275, 3797110.88450423)
6664	2021-08-05	23459.41596885293	c(1532576.71273991, 1550734.1588164, 3797110.88450423, 3787308.97721077)
6717	2021-08-05	23479.666321360084	c(1550734.1588164, 1566302.74686602, 3787308.97721077, 3800864.71087791)
6717	2021-08-05	23479.666321360084	c(1566302.74686602, 1584511.3173451, 3800864.71087791, 3791119.85174293)
6772	2021-08-05	23500.58326802622	c(1584511.3173451, 1600044.63948544, 3791119.85174293, 3804743.7758701)
6772	2021-08-05	23500.58326802622	c(1600044.63948544, 1618304.74176279, 3804743.7758701, 3795056.04825122)
6821	2021-08-05	23522.168593629434	c(1618304.74176279, 1633802.86041033, 3795056.04825122, 3808748.57704288)
6821	2021-08-05	20699.851362994214	c(1633802.86041033, 1652114.90615906, 3808748.57704288, 3799118.07358971)
6868	2021-08-05	0	c(1652114.90615906, 1667577.87650055, 3799118.07358971, 3812879.62854067)
6868	2021-08-05	0	c(1667577.87650055, 1685942.28164623, 3812879.62854067, 3803306.4512908)
6868	2021-08-05	0	c(1685942.28164623, 1688871.45171501, 3803306.4512908, 3779931.6304737)
6888	2021-08-05	20783.49715202549	c(1688871.45171501, 1707316.01014253, 3779931.6304737, 3770375.41205541)
6888	2021-08-05	20783.49715202549	c(1707316.01014253, 1710265.06799066, 3770375.41205541, 3746989.43237344)
6907	2021-08-05	38859.70179361709	c(1710265.06799066, 1728789.299983, 3746989.43237344, 3737449.52591977)
6940	2021-08-05	23595.15578840722	c(1728789.299983, 1744337.86380053, 3737449.52591977, 3751336.27735386)
6940	2021-08-05	20868.77171840797	c(1744337.86380053, 1762915.23284336, 3751336.27735386, 3741853.07652386)
6940	2021-08-05	20868.77171840797	c(1762915.23284336, 1765970.20905489, 3741853.07652386, 3718441.98342715)
34	2021-08-06	57593.41064402176	c(-1919944.6908475, -1910844.74054209, 5517364.63112917, 5499960.13910834)
65	2021-08-06	38381.985379040496	c(-1910844.74054209, -1892015.75191437, 5499960.13910834, 5505490.67497551)
41	2021-08-06	25237.380109183166	c(-2143420.41192536, -2163666.35944121, 4878382.98183808, 4872592.4265871)
73	2021-08-06	25188.178965659827	c(-2132104.046338, -2143420.41192536, 4860648.61075886, 4878382.98183808)
65	2021-08-06	38366.142762187	c(-1892015.75191437, -1882840.53797408, 5505490.67497551, 5488160.71386665)
73	2021-08-06	20996.83713130407	c(-2111925.05165837, -2132104.046338, 4866524.29513102, 4860648.61075886)
65	2021-08-06	40185.0992009925	c(-1882840.53797408, -1892413.49322705, 5488160.71386665, 5465234.7578016)
81	2021-08-06	57631.17038087464	c(-1892413.49322705, -1883082.86939458, 5465234.7578016, 5447914.47338189)
114	2021-08-06	38406.99033908016	c(-1883082.86939458, -1864260.28455047, 5447914.47338189, 5453584.98204597)
73	2021-08-06	20996.83713130407	c(-2103104.0126393, -2111925.05165837, 4890071.03826212, 4866524.29513102)
89	2021-08-06	20899.56274082217	c(-2083033.17974051, -2103104.0126393, 4895968.52267534, 4890071.03826212)
124	2021-08-06	0	c(-2071741.65707561, -2083033.17974051, 4878381.78793959, 4895968.52267534)
114	2021-08-06	38390.89172688856	c(-1864260.28455047, -1854855.91682219, 5453584.98204597, 5436339.8033092)
124	2021-08-06	0	c(-2051736.88465204, -2071741.65707561, 4884363.5864201, 4878381.78793959)
114	2021-08-06	40152.988609148866	c(-1854855.91682219, -1864193.31518261, 5436339.8033092, 5413360.1930155)
131	2021-08-06	57665.46263966784	c(-1864193.31518261, -1854635.06639086, 5413360.1930155, 5396126.77299731)
168	2021-08-06	38429.701235816974	c(-1854635.06639086, -1835820.3889677, 5396126.77299731, 5401936.26418816)
124	2021-08-06	0	c(-2043065.3209194, -2051736.88465204, 4907870.36622255, 4884363.5864201)
143	2021-08-06	20764.4880749404	c(-2023167.93480657, -2043065.3209194, 4913874.71189461, 4907870.36622255)
143	2021-08-06	20764.4880749404	c(-2014517.64485958, -2023167.93480657, 4937345.49957199, 4913874.71189461)
162	2021-08-06	20669.022952130443	c(-1994727.51491753, -2014517.64485958, 4943373.20838888, 4937345.49957199)
168	2021-08-06	38413.367593534946	c(-1835820.3889677, -1826189.90852075, 5401936.26418816, 5384778.46702777)
207	2021-08-06	24727.3211764796	c(-1826189.90852075, -1807434.15354669, 5384778.46702777, 5390674.01670792)
162	2021-08-06	20669.022952130443	c(-1986098.97725392, -1994727.51491753, 4966808.91693034, 4943373.20838888)
182	2021-08-06	20574.041897072697	c(-1966415.98190653, -1986098.97725392, 4972860.78983783, 4966808.91693034)
182	2021-08-06	20574.041897072697	c(-1957809.67024136, -1966415.98190653, 4996262.32186658, 4972860.78983783)
202	2021-08-06	20479.540149350054	c(-1938233.6965212, -1957809.67024136, 5002339.1449829, 4996262.32186658)
207	2021-08-06	19630.232542778704	c(-1807434.15354669, -1797732.04857802, 5390674.01670792, 5373591.65113478)
202	2021-08-06	20479.540149350054	c(-1929650.079998, -1938233.6965212, 5025707.39281717, 5002339.1449829)
223	2021-08-06	32275.67040538742	c(-1910181.02358695, -1929650.079998, 5031809.93760642, 5025707.39281717)
207	2021-08-06	19630.232542778704	c(-1797732.04857802, -1806705.22257244, 5373591.65113478, 5350552.18962365)
227	2021-08-06	38433.66509297953	c(-1806705.22257244, -1796851.70351029, 5350552.18962365, 5333484.24385611)
269	2021-08-06	24687.176924859494	c(-1796851.70351029, -1778105.60213418, 5333484.24385611, 5339516.6913577)
223	2021-08-06	32155.832315420394	c(-1901620.5669826, -1910181.02358695, 5055145.78331956, 5031809.93760642)
244	2021-08-06	20291.955980139526	c(-1882258.33224814, -1901620.5669826, 5061274.80675893, 5055145.78331956)
244	2021-08-06	20291.955980139526	c(-1873721.49617175, -1882258.33224814, 5084579.12223857, 5061274.80675893)
266	2021-08-06	20198.86448796794	c(-1854465.99619927, -1873721.49617175, 5090735.36697934, 5084579.12223857)
245	2021-08-06	31586.6550677058	c(-1847952.81571419, -1856568.5710964, 5154363.41566103, 5131123.39910156)
266	2021-08-06	20122.685323900503	c(-1856568.5710964, -1845953.23728504, 5131123.39910156, 5114009.01398551)
267	2021-08-06	20046.315364568054	c(-1828849.47479693, -1847952.81571419, 5160492.95103147, 5154363.41566103)
247	2021-08-06	30854.294498822346	c(-1795718.62884337, -1804487.7464004, 5293355.71700789, 5270243.480635)
268	2021-08-06	19816.466546769174	c(-1804487.7464004, -1794333.56821688, 5270243.480635, 5253208.21164811)
269	2021-08-06	19739.57263969542	c(-1776924.03665763, -1795718.62884337, 5299440.03849158, 5293355.71700789)
269	2021-08-06	19662.606114534392	c(-1778105.60213418, -1768181.94458361, 5339516.6913577, 5322524.61930579)
266	2021-08-06	20122.685323900503	c(-1845953.23728504, -1854465.99619927, 5114009.01398551, 5090735.36697934)
267	2021-08-06	19969.84528981963	c(-1820258.80017248, -1828849.47479693, 5183703.29765071, 5160492.95103147)
268	2021-08-06	19816.466546769174	c(-1794333.56821688, -1803000.68359531, 5253208.21164811, 5230060.89649855)
269	2021-08-06	19662.606114534392	c(-1768181.94458361, -1776924.03665763, 5322524.61930579, 5299440.03849158)
2739	2021-08-06	0	c(-645004.943203097, -642254.983646814, 3703474.05895108, 3726838.8021294)
2739	2021-08-06	0	c(-629278.107766453, -645004.943203097, 3689805.06520552, 3703474.05895108)
2769	2021-08-06	0	c(-631962.95912696, -629278.107766453, 3666442.45987559, 3689805.06520552)
2739	2021-08-06	0	c(-642254.983646814, -623863.647664632, 3726838.8021294, 3736522.15379126)
2770	2021-08-06	0	c(-623863.647664632, -621134.11981935, 3736522.15379126, 3759876.62129187)
2769	2021-08-06	0	c(-616144.844739816, -631962.95912696, 3652815.09127958, 3666442.45987559)
2800	2021-08-06	0	c(-618765.25737636, -616144.844739816, 3629454.87299607, 3652815.09127958)
2770	2021-08-06	0	c(-621134.11981935, -602822.043273036, 3759876.62129187, 3769577.22964244)
2800	2021-08-06	0	c(-602856.903059475, -618765.25737636, 3615869.1492618, 3629454.87299607)
2831	2021-08-06	0	c(-605413.551396753, -602856.903059475, 3592511.55751191, 3615869.1492618)
2770	2021-08-06	0	c(-602822.043273036, -587211.727138842, 3769577.22964244, 3755962.54819532)
2833	2021-08-06	0	c(-587211.727138842, -568951.097008202, 3755962.54819532, 3765719.87731205)
2831	2021-08-06	20961.007236895304	c(-570918.772011559, -589415.995078718, 3588806.87234182, 3578967.48071663)
2894	2021-08-06	23466.18538195908	c(-554889.43861169, -570918.772011559, 3575330.05741501, 3588806.87234182)
2926	2021-08-06	0	c(-557301.032922764, -554889.43861169, 3551988.11942222, 3575330.05741501)
2833	2021-08-06	0	c(-568951.097008202, -553306.098643935, 3765719.87731205, 3752173.27719147)
2896	2021-08-06	20694.838695791303	c(-553306.098643935, -535096.498748352, 3752173.27719147, 3761987.24794008)
2926	2021-08-06	0	c(-541184.063722779, -557301.032922764, 3538552.56311184, 3551988.11942222)
2896	2021-08-06	23459.744138579284	c(-535096.498748352, -519416.740138008, 3761987.24794008, 3748508.31579948)
2960	2021-08-06	23440.035307009854	c(-519416.740138008, -501257.758673944, 3748508.31579948, 3758378.85826132)
2926	2021-08-06	0	c(-522711.32519952, -541184.063722779, 3548484.40498623, 3538552.56311184)
2990	2021-08-06	0	c(-506562.973160775, -522711.32519952, 3535115.29362612, 3548484.40498623)
2960	2021-08-06	20651.245860651325	c(-501257.758673944, -485543.154799157, 3758378.85826132, 3744967.18812346)
3025	2021-08-06	0	c(-485543.154799157, -467434.384361578, 3744967.18812346, 3754894.24150481)
2990	2021-08-06	0	c(-488139.83986466, -506562.973160775, 3545101.12156938, 3535115.29362612)
3055	2021-08-06	20955.395490391646	c(-471959.962979055, -488139.83986466, 3531798.01905471, 3545101.12156938)
3025	2021-08-06	0	c(-467434.384361578, -451684.843292636, 3754894.24150481, 3741549.4347498)
3055	2021-08-06	20929.556850021057	c(-453585.979786983, -471959.962979055, 3541837.80576947, 3531798.01905471)
3025	2021-08-06	0	c(-451684.843292636, -453988.466881954, 3741549.4347498, 3718250.59085968)
3057	2021-08-06	0	c(-453988.466881954, -438148.809336076, 3718250.59085968, 3704945.4309127)
3055	2021-08-06	20929.556850021057	c(-451418.359373706, -453585.979786983, 3565143.74184387, 3541837.80576947)
3088	2021-08-06	34546.9007458421	c(-433119.987119138, -451418.359373706, 3575200.85456162, 3565143.74184387)
3056	2021-08-06	20779.864524292854	c(-444839.929882392, -447045.303092229, 3635051.8876912, 3611750.78808844)
3088	2021-08-06	20821.9921650322	c(-447045.303092229, -430974.190967127, 3611750.78808844, 3598498.85756543)
3089	2021-08-06	0	c(-426645.601837074, -444839.929882392, 3645090.27384771, 3635051.8876912)
3057	2021-08-06	0	c(-438148.809336076, -440391.651189121, 3704945.4309127, 3681649.21411589)
3089	2021-08-06	0	c(-440391.651189121, -424462.870592978, 3681649.21411589, 3668383.67736462)
3088	2021-08-06	20821.9921650322	c(-430974.190967127, -433119.987119138, 3598498.85756543, 3575200.85456162)
3089	2021-08-06	0	c(-424462.870592978, -426645.601837074, 3668383.67736462, 3645090.27384771)
3400	2021-08-06	39033.40293270491	c(-300985.581039103, -299194.930959239, 3493736.17002573, 3516996.21455828)
3400	2021-08-06	53390.04220689394	c(-284562.432276182, -300985.581039103, 3480795.30542324, 3493736.17002573)
3432	2021-08-06	69491.96718630868	c(-286298.016264051, -284562.432276182, 3457538.88980859, 3480795.30542324)
3400	2021-08-06	38658.04281551347	c(-299194.930959239, -281060.040866989, 3516996.21455828, 3527305.69839173)
3433	2021-08-06	20811.588071071095	c(-281060.040866989, -279293.281897306, 3527305.69839173, 3550559.67002291)
3432	2021-08-06	69646.26863288417	c(-269792.543332916, -286298.016264051, 3444636.34050359, 3457538.88980859)
3463	2021-08-06	69940.10995236809	c(-271473.755802742, -269792.543332916, 3421383.66268388, 3444636.34050359)
3433	2021-08-06	20811.588071071095	c(-279293.281897306, -261233.624621033, 3550559.67002291, 3560888.59323855)
3463	2021-08-06	60829.203456724565	c(-254886.921734563, -271473.755802742, 3408519.26791682, 3421383.66268388)
3433	2021-08-06	23313.392259389017	c(-261233.624621033, -244911.950061917, 3560888.59323855, 3547998.18930314)
3498	2021-08-06	23298.80212283414	c(-244911.950061917, -226898.770554792, 3547998.18930314, 3558381.51712658)
3463	2021-08-06	60829.203456724565	c(-236668.634800462, -254886.921734563, 3418932.03184193, 3408519.26791682)
3530	2021-08-06	60809.97255999731	c(-220050.547797914, -236668.634800462, 3406129.95953916, 3418932.03184193)
3498	2021-08-06	23298.80212283414	c(-226898.770554792, -210543.790294033, 3558381.51712658, 3545554.30670719)
3565	2021-08-06	23284.89301039416	c(-210543.790294033, -192576.67804333, 3545554.30670719, 3555992.07336077)
3530	2021-08-06	60809.97255999731	c(-201877.61555906, -220050.547797914, 3416595.51089588, 3406129.95953916)
3597	2021-08-06	77543.90216754099	c(-185228.055386835, -201877.61555906, 3403855.37524827, 3416595.51089588)
3565	2021-08-06	23284.89301039416	c(-192576.67804333, -176188.204589027, 3555992.07336077, 3543227.6919448)
3633	2021-08-06	23271.663561252215	c(-176188.204589027, -158266.753911427, 3543227.6919448, 3553719.94011117)
3597	2021-08-06	77543.90216754099	c(-167100.039578605, -185228.055386835, 3414373.77373306, 3403855.37524827)
3666	2021-08-06	96905.80390216611	c(-150418.780126367, -167100.039578605, 3401695.1967927, 3414373.77373306)
3633	2021-08-06	23271.663561252215	c(-158266.753911427, -141844.593745452, 3553719.94011117, 3541018.03080807)
3703	2021-08-06	23259.112480465483	c(-141844.593745452, -123968.403796055, 3541018.03080807, 3551564.81156795)
3666	2021-08-06	98874.15442771003	c(-132335.247491342, -150418.780126367, 3412266.51051259, 3401695.1967927)
3666	2021-08-06	119502.25737957818	c(-130961.66316873, -132335.247491342, 3435483.51667672, 3412266.51051259)
3702	2021-08-06	115679.68838740599	c(-112951.342041781, -130961.66316873, 3446075.20069907, 3435483.51667672)
3703	2021-08-06	23259.112480465483	c(-123968.403796055, -107512.357434103, 3551564.81156795, 3538925.02509516)
3702	2021-08-06	96362.26863912094	c(-111603.763102739, -112951.342041781, 3469287.9493801, 3446075.20069907)
3738	2021-08-06	77072.56435135745	c(-93667.290685784, -111603.763102739, 3479900.55087898, 3469287.9493801)
3703	2021-08-06	38869.088155493235	c(-107512.357434103, -108884.252553394, 3538925.02509516, 3515712.86223018)
3738	2021-08-06	57832.11142474883	c(-108884.252553394, -92346.3998887246, 3515712.86223018, 3503109.30896845)
3881	2021-08-06	124020.37136892772	c(-70009.546665223, -68833.6900664582, 3269182.63150386, 3292384.66643402)
3738	2021-08-06	57832.11142474883	c(-92346.3998887246, -93667.290685784, 3503109.30896845, 3479900.55087898)
3915	2021-08-06	55065.185510957774	c(-63935.3172017571, -62873.9076485873, 3024726.93765642, 3047925.08630952)
3916	2021-08-06	54914.29005299743	c(-60728.6704226522, -59644.8712437173, 3094321.40354713, 3117519.572298)
3917	2021-08-06	85072.82658162639	c(-57454.9837300093, -56348.9244814767, 3163915.93048264, 3187114.12008502)
3881	2021-08-06	124020.37136892772	c(-52986.4613498747, -70009.546665223, 3256708.73195132, 3269182.63150386)
3918	2021-08-06	136115.70009959122	c(-54114.6484538295, -52986.4613498747, 3233510.52073403, 3256708.73195132)
3881	2021-08-06	128183.44797085322	c(-68833.6900664582, -50708.0638823508, 3292384.66643402, 3303105.17660055)
3919	2021-08-06	148351.93198756044	c(-50708.0638823508, -49557.8837793019, 3303105.17660055, 3326303.41020503)
3915	2021-08-06	55214.58195434431	c(-46488.9133102022, -63935.3172017571, 3012324.33363299, 3024726.93765642)
3951	2021-08-06	55348.04711561565	c(-47505.3033586562, -46488.9133102022, 2989130.41770204, 3012324.33363299)
3915	2021-08-06	55065.185510957774	c(-62873.9076485873, -44434.3689161632, 3047925.08630952, 3058712.31408669)
3916	2021-08-06	54914.29005299743	c(-43396.2417860983, -60728.6704226522, 3081906.37921402, 3094321.40354713)
3952	2021-08-06	71587.60550128676	c(-44434.3689161632, -43396.2417860983, 3058712.31408669, 3081906.37921402)
3916	2021-08-06	63949.086608434845	c(-59644.8712437173, -41298.346418275, 3117519.572298, 3128294.66076634)
3917	2021-08-06	85072.82658162639	c(-40238.6059709635, -57454.9837300093, 3151488.87778405, 3163915.93048264)
3953	2021-08-06	85225.67485006704	c(-41298.346418275, -40238.6059709635, 3128294.66076634, 3151488.87778405)
3917	2021-08-06	99634.03567353885	c(-56348.9244814767, -38097.6097412066, 3187114.12008502, 3197877.46576917)
3918	2021-08-06	136115.70009959122	c(-37016.3823208802, -54114.6484538295, 3221071.83731708, 3233510.52073403)
3954	2021-08-06	120502.15688752054	c(-38097.6097412066, -37016.3823208802, 3197877.46576917, 3221071.83731708)
3919	2021-08-06	157066.51455257842	c(-49557.8837793019, -31503.5279340654, 3326303.41020503, 3337044.48203166)
3951	2021-08-06	55348.04711561565	c(-29989.1573013535, -47505.3033586562, 2976762.34211303, 2989130.41770204)
3919	2021-08-06	166193.35886583393	c(-31503.5279340654, -14570.3638573954, 3337044.48203166, 3324618.85776034)
3951	2021-08-06	64427.13833348585	c(-11498.767869968, -29989.1573013535, 2987610.11307472, 2976762.34211303)
4025	2021-08-06	85864.59752090195	c(6044.7173946235, -11498.767869968, 2975298.08982788, 2987610.11307472)
3919	2021-08-06	174979.23889787195	c(-14570.3638573954, -15646.6540723757, 3324618.85776034, 3301427.758285)
3955	2021-08-06	182084.14793021468	c(-15646.6540723757, 1362.84914280457, 3301427.758285, 3289036.9713264)
4029	2021-08-06	196842.43184676254	c(1362.84914280457, 19404.2591537443, 3289036.9713264, 3299861.56467069)
4025	2021-08-06	96795.030869651	c(24495.6527720293, 6044.7173946235, 2986194.03504674, 2975298.08982788)
4029	2021-08-06	198011.00639670822	c(19404.2591537443, 36445.4382850516, 3299861.56467069, 3287529.55230631)
4104	2021-08-06	197971.66414093957	c(36445.4382850516, 54445.3866226377, 3287529.55230631, 3298406.37263827)
4142	2021-08-06	174872.1739056959	c(54445.3866226377, 55374.345363708, 3298406.37263827, 3321584.60542777)
4025	2021-08-06	117844.29880946911	c(25377.3092488166, 24495.6527720293, 3009372.42445415, 2986194.03504674)
4063	2021-08-06	128682.9469492099	c(43762.9513522019, 25377.3092488166, 3020287.3773862, 3009372.42445415)
4138	2021-08-06	150064.101624761	c(61293.306806444, 43762.9513522019, 3008053.41269804, 3020287.3773862)
4142	2021-08-06	166057.73611795652	c(55374.345363708, 73302.9489480687, 3321584.60542777, 3332483.41023187)
4216	2021-08-06	116575.94475080297	c(92060.2432777189, 92932.0323631158, 3366580.47233489, 3389753.97098741)
4142	2021-08-06	166057.73611795652	c(73302.9489480687, 90332.9355975941, 3332483.41023187, 3320234.47576328)
4215	2021-08-06	176562.46100701916	c(90332.9355975941, 108220.456171814, 3320234.47576328, 3331186.11569468)
4216	2021-08-06	137755.9307281988	c(109047.078193616, 92060.2432777189, 3354356.47383475, 3366580.47233489)
4249	2021-08-06	155468.46731720783	c(108220.456171814, 109047.078193616, 3331186.11569468, 3354356.47383475)
4216	2021-08-06	115568.63151463767	c(92932.0323631158, 110715.89335153, 3389753.97098741, 3400698.29344728)
4250	2021-08-06	96258.38377576074	c(110715.89335153, 111558.064753189, 3400698.29344728, 3423869.75798029)
4250	2021-08-06	96248.72259471052	c(111558.064753189, 129268.521830819, 3423869.75798029, 3434837.59079594)
4285	2021-08-06	77610.75645226715	c(129268.521830819, 130080.389601823, 3434837.59079594, 3458007.23534522)
4285	2021-08-06	76894.97797528464	c(130080.389601823, 147716.750271745, 3458007.23534522, 3468999.06413748)
4353	2021-08-06	52690.14027044745	c(166059.199106371, 166808.409646547, 3503183.39556224, 3526350.01853186)
4285	2021-08-06	76894.97797528464	c(147716.750271745, 164574.102182281, 3468999.06413748, 3456851.56410562)
4352	2021-08-06	96103.3606926359	c(164574.102182281, 182169.11955502, 3456851.56410562, 3467898.03566454)
4353	2021-08-06	62106.39367240368	c(182873.363948448, 166059.199106371, 3491061.93977207, 3503183.39556224)
4385	2021-08-06	82834.13078676684	c(182169.11955502, 182873.363948448, 3467898.03566454, 3491061.93977207)
4353	2021-08-06	52690.14027044745	c(166808.409646547, 184294.487631337, 3526350.01853186, 3537391.24929943)
4386	2021-08-06	52511.601175881704	c(184294.487631337, 185011.348516563, 3537391.24929943, 3560556.65844785)
4386	2021-08-06	52511.601175881704	c(185011.348516563, 202421.234004253, 3560556.65844785, 3571623.27152357)
4420	2021-08-06	52332.129582755355	c(202421.234004253, 203105.067183544, 3571623.27152357, 3594787.65653899)
4421	2021-08-06	20483.188406381316	c(204484.565577942, 205180.212938199, 3641118.03516373, 3664284.03244833)
4420	2021-08-06	52332.129582755355	c(203105.067183544, 220438.055247749, 3594787.65653899, 3605880.09016239)
4421	2021-08-06	33880.78837466678	c(221088.184664693, 204484.565577942, 3629043.63441148, 3641118.03516373)
4453	2021-08-06	52151.720180928205	c(220438.055247749, 221088.184664693, 3605880.09016239, 3629043.63441148)
4421	2021-08-06	20483.188406381316	c(205180.212938199, 222399.560236552, 3664284.03244833, 3675372.41819802)
4454	2021-08-06	20431.230502422	c(222399.560236552, 223060.789435231, 3675372.41819802, 3698537.6614968)
4454	2021-08-06	20431.230502422	c(223060.789435231, 240201.227877455, 3698537.6614968, 3709652.73393216)
4488	2021-08-06	20379.10818990718	c(240201.227877455, 240827.369236862, 3709652.73393216, 3732817.39609297)
4488	2021-08-06	20379.10818990718	c(240827.369236862, 257888.189406482, 3732817.39609297, 3743959.55369534)
4521	2021-08-06	20326.820692893998	c(257888.189406482, 258478.575309316, 3743959.55369534, 3767123.80099574)
4522	2021-08-06	20225.568080346926	c(259668.978010965, 260268.979433553, 3813454.16909931, 3836620.29358463)
4521	2021-08-06	20326.820692893998	c(258478.575309316, 275459.064713493, 3767123.80099574, 3778293.42977209)
4522	2021-08-06	20276.36799667471	c(276013.029624419, 259668.978010965, 3801457.42184432, 3813454.16909931)
4554	2021-08-06	33297.63077180829	c(275459.064713493, 276013.029624419, 3778293.42977209, 3801457.42184432)
4522	2021-08-06	20225.568080346926	c(260268.979433553, 277129.892479742, 3836620.29358463, 3847787.35376367)
4555	2021-08-06	20172.470682583942	c(277129.892479742, 277692.776007395, 3847787.35376367, 3870953.29731766)
4555	2021-08-06	20172.470682583942	c(277692.776007395, 294471.353891641, 3870953.29731766, 3882148.58210984)
4589	2021-08-06	20119.21089148103	c(294471.353891641, 294996.460644562, 3882148.58210984, 3905314.49319876)
4589	2021-08-06	20119.21089148103	c(294996.460644562, 311691.986686648, 3905314.49319876, 3916538.34734304)
4622	2021-08-06	20065.788080933886	c(311691.986686648, 312178.659961828, 3916538.34734304, 3939704.36756536)
4622	2021-08-06	20065.788080933886	c(312178.659961828, 328790.414535093, 3939704.36756536, 3950957.12288004)
4655	2021-08-06	20012.201660783187	c(328790.414535093, 329237.999838494, 3950957.12288004, 3974123.38689938)
4655	2021-08-06	20012.201660783187	c(329237.999838494, 345765.260413132, 3974123.38689938, 3985405.3621799)
4687	2021-08-06	0	c(345765.260413132, 346173.105494633, 3985405.3621799, 4008571.99765965)
4687	2021-08-06	0	c(346173.105494633, 362615.146686087, 4008571.99765965, 4019883.49857698)
4687	2021-08-06	0	c(362615.146686087, 378690.687070802, 4019883.49857698, 4008058.78377196)
4749	2021-08-06	19956.12384409544	c(378690.687070802, 395088.65880212, 4008058.78377196, 4019430.44896827)
