hexid,population,infections,geometry,date,infectionsPC
7125,69881.2044408863,60.88175409739055,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2008283.38398653, 2018571.60780561, 2039148.05544376, 2049436.27926284, 2039148.05544376, 2018571.60780561, 2008283.38398653))",2021-08-11,8.712178701626624e-4
7126,233615.40868327633,61.772355973134104,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2070012.726901, 2080300.95072008, 2100877.39835823, 2111165.62217731, 2100877.39835823, 2080300.95072008, 2070012.726901))",2021-08-11,2.644190138026463e-4
7127,98083.9950958362,31.113945803503977,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2131742.06981546, 2142030.29363454, 2162606.7412727, 2172894.96509177, 2162606.74127269, 2142030.29363454, 2131742.06981546))",2021-08-11,3.1721735817452244e-4
7128,227789.8782733936,18.304228182738505,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2193471.41272993, 2203759.636549, 2224336.08418716, 2234624.30800623, 2224336.08418716, 2203759.636549, 2193471.41272993))",2021-08-11,8.035575733865466e-5
7129,28372.13082468325,2.9176893780430007,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2255200.75564439, 2265488.97946346, 2286065.42710162, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2021-08-11,1.0283645581898498e-4
7130,26260.203782722543,18.135690848283936,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2316930.09855885, 2327218.32237794, 2347794.77001609, 2358082.99383517, 2347794.77001609, 2327218.32237793, 2316930.09855885))",2021-08-11,6.906150081065253e-4
7131,69172.73253638009,44.65134769272804,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2378659.44147332, 2388947.6652924, 2409524.11293055, 2419812.33674962, 2409524.11293055, 2388947.66529239, 2378659.44147332))",2021-08-11,6.45505043034761e-4
7132,12532.153114874582,6.786200644480231,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2440388.78438778, 2450677.00820686, 2471253.45584502, 2481541.67966409, 2471253.45584502, 2450677.00820685, 2440388.78438778))",2021-08-11,5.415031704668209e-4
7133,2407.0192729039263,1.3034085676522182,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2502118.12730224, 2512406.35112133, 2532982.79875948, 2543271.02257856, 2532982.79875948, 2512406.35112132, 2502118.12730224))",2021-08-11,5.415031704668209e-4
7134,31025.267116614978,33.80271887174133,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2563847.47021671, 2574135.69403579, 2594712.14167394, 2605000.36549302, 2594712.14167394, 2574135.69403579, 2563847.47021671))",2021-08-11,0.00108952225116021
7135,641.6150103160486,1.398107660835451,"list(c(1653324.69131552, 1635504.96494124, 1635504.96494124, 1653324.69131552, 1671144.4176898, 1671144.4176898, 1653324.69131552, 2625576.81313117, 2635865.03695026, 2656441.4845884, 2666729.70840749, 2656441.48458841, 2635865.03695025, 2625576.81313117))",2021-08-11,0.00217904450232042
7136,50907.879814195,359.12973849936685,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 1421854.62629912, 1432142.8501182, 1452719.29775635, 1463007.52157544, 1452719.29775635, 1432142.8501182, 1421854.62629912))",2021-08-11,0.00705450197121012
7137,12000.44003234056,169.3142557270708,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 1483583.96921358, 1493872.19303266, 1514448.64067082, 1524736.86448989, 1514448.64067082, 1493872.19303266, 1483583.96921358))",2021-08-11,0.01410900394242025
7138,153933.4235114948,791.8558146316209,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 1545313.31212805, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594713, 1545313.31212805))",2021-08-11,0.00514414476445714
7139,21506.70957546829,25.25935198657964,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406409, 1671144.4176898, 1607042.65504251, 1617330.87886159, 1637907.32649975, 1648195.55031882, 1637907.32649975, 1617330.87886159, 1607042.65504251))",2021-08-11,0.00117448705474647
7140,26519.887052111502,68,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406409, 1671144.4176898, 1668771.99795698, 1679060.22177606, 1699636.66941421, 1709924.89323329, 1699636.66941421, 1679060.22177605, 1668771.99795698))",2021-08-11,0.00256411348458536
7141,119523.0842069191,121.7350327836244,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 1730501.34087145, 1740789.56469052, 1761366.01232867, 1771654.23614775, 1761366.01232868, 1740789.56469052, 1730501.34087145))",2021-08-11,0.00101850645497798
7142,18061.805076833833,12.344088333736506,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 1792230.68378591, 1802518.90760498, 1823095.35524314, 1833383.57906222, 1823095.35524314, 1802518.90760499, 1792230.68378591))",2021-08-11,6.834360287482617e-4
7143,135021.0955047682,71.33063374493165,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 1853960.02670037, 1864248.25051945, 1884824.6981576, 1895112.92197668, 1884824.69815761, 1864248.25051945, 1853960.02670037))",2021-08-11,5.282925122053439e-4
7144,175692.0756446994,59.74904189954583,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406409, 1671144.4176898, 1915689.36961483, 1925977.59343392, 1946554.04107206, 1956842.26489114, 1946554.04107207, 1925977.59343391, 1915689.36961483))",2021-08-11,3.4007818326636325e-4
7145,285204.1105191091,37.74183028403453,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 1977418.7125293, 1987706.93634837, 2008283.38398653, 2018571.60780561, 2008283.38398653, 1987706.93634838, 1977418.7125293))",2021-08-11,1.323327010096012e-4
7146,212005.24351252668,73.88110268652004,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406409, 1671144.4176898, 2039148.05544376, 2049436.27926284, 2070012.726901, 2080300.95072008, 2070012.726901, 2049436.27926284, 2039148.05544376))",2021-08-11,3.4848714806506496e-4
7147,134050.0585876463,104.2658483217425,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 2100877.39835823, 2111165.62217731, 2131742.06981546, 2142030.29363454, 2131742.06981546, 2111165.62217731, 2100877.39835823))",2021-08-11,7.778127769602584e-4
7148,73578.2351640182,17.505220033405205,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 2162606.74127269, 2172894.96509177, 2193471.41272993, 2203759.636549, 2193471.41272992, 2172894.96509177, 2162606.74127269))",2021-08-11,2.3791301863089183e-4
7149,124864.3713597469,13.378094833636649,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 2224336.08418716, 2234624.30800623, 2255200.75564439, 2265488.97946347, 2255200.75564439, 2234624.30800624, 2224336.08418716))",2021-08-11,1.071410097848729e-4
7150,17700.43352442681,8.850761908420134,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406409, 1688964.14406408, 1671144.4176898, 2286065.42710162, 2296353.6509207, 2316930.09855885, 2327218.32237793, 2316930.09855886, 2296353.6509207, 2286065.42710162))",2021-08-11,5.000307984663752e-4
7151,18194.51751157315,12.565406858749409,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406409, 1671144.4176898, 2347794.77001609, 2358082.99383517, 2378659.44147332, 2388947.66529239, 2378659.44147332, 2358082.99383516, 2347794.77001609))",2021-08-11,6.906150081065253e-4
7152,117160.67758302751,42.295252243500265,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 2409524.11293055, 2419812.33674962, 2440388.78438778, 2450677.00820685, 2440388.78438778, 2419812.33674962, 2409524.11293055))",2021-08-11,3.610021136445473e-4
7153,2008.88408950318,1.4504228047551,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 2471253.45584502, 2481541.67966409, 2502118.12730224, 2512406.35112132, 2502118.12730224, 2481541.67966409, 2471253.45584502))",2021-08-11,7.220042272890946e-4
7154,640.6107326390756,0.69795964754232,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406409, 1671144.4176898, 2532982.79875948, 2543271.02257856, 2563847.47021671, 2574135.69403579, 2563847.47021671, 2543271.02257855, 2532982.79875948))",2021-08-11,0.00108952225116021
7155,17955.61105996602,39.12607556602285,"list(c(1671144.4176898, 1653324.69131552, 1653324.69131552, 1671144.4176898, 1688964.14406408, 1688964.14406408, 1671144.4176898, 2594712.14167394, 2605000.36549302, 2625576.81313117, 2635865.03695025, 2625576.81313118, 2605000.36549301, 2594712.14167394))",2021-08-11,0.00217904450232042
7156,127196.3676673071,1794.6140528795715,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406409, 1452719.29775635, 1463007.52157544, 1483583.96921358, 1493872.19303266, 1483583.96921359, 1463007.52157543, 1452719.29775635))",2021-08-11,0.01410900394242025
7157,22570.80501525512,24.00788332939144,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406409, 1514448.64067082, 1524736.86448989, 1545313.31212805, 1555601.53594713, 1545313.31212804, 1524736.8644899, 1514448.64067082))",2021-08-11,0.00106366978551119
7158,22954.69991265947,16.513356845099775,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406409, 1576177.98358528, 1586466.20740436, 1607042.65504251, 1617330.87886159, 1607042.65504251, 1586466.20740436, 1576177.98358528))",2021-08-11,7.193889228755586e-4
7159,18006.57733666925,21.148491982209357,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406408, 1637907.32649975, 1648195.55031882, 1668771.99795698, 1679060.22177605, 1668771.99795698, 1648195.55031882, 1637907.32649975))",2021-08-11,0.00117448705474647
7160,38086.800898068104,7.269656247836231,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 1699636.66941421, 1709924.89323329, 1730501.34087145, 1740789.56469052, 1730501.34087144, 1709924.89323329, 1699636.66941421))",2021-08-11,1.908707498771569e-4
7161,36563.89137960396,37.24055938924055,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 1761366.01232868, 1771654.23614775, 1792230.68378591, 1802518.90760499, 1792230.68378591, 1771654.23614775, 1761366.01232868))",2021-08-11,0.00101850645497798
7162,19519.03961820776,7.622865669513086,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 1823095.35524314, 1833383.57906222, 1853960.02670037, 1864248.25051945, 1853960.02670037, 1833383.57906222, 1823095.35524314))",2021-08-11,3.9053487357043533e-4
7163,15287.69840536476,9.073002391492809,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406408, 1884824.69815761, 1895112.92197668, 1915689.36961483, 1925977.59343391, 1915689.36961484, 1895112.92197668, 1884824.69815761))",2021-08-11,5.934838685926006e-4
7164,31425.93433166728,2.772452514573259,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 1946554.04107207, 1956842.26489114, 1977418.7125293, 1987706.93634838, 1977418.71252929, 1956842.26489114, 1946554.04107207))",2021-08-11,8.822180067306749e-5
7165,173158.9244158886,150.85914932926792,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406409, 2008283.38398653, 2018571.60780561, 2039148.05544376, 2049436.27926284, 2039148.05544376, 2018571.60780561, 2008283.38398653))",2021-08-11,8.712178701626624e-4
7166,332686.2322644853,231.8737525647246,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2070012.726901, 2080300.95072008, 2100877.39835823, 2111165.62217731, 2100877.39835822, 2080300.95072007, 2070012.726901))",2021-08-11,6.9697429613013e-4
7167,143520.4923044036,68.29078711906469,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2131742.06981546, 2142030.29363454, 2162606.74127269, 2172894.96509177, 2162606.7412727, 2142030.29363454, 2131742.06981546))",2021-08-11,4.758260372617837e-4
7168,114424.0512411021,151.51850898976764,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406409, 2193471.41272992, 2203759.636549, 2224336.08418716, 2234624.30800624, 2224336.08418716, 2203759.636549, 2193471.41272992))",2021-08-11,0.00132418409719215
7169,10438.71242102899,4.175742165478395,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406409, 2255200.75564439, 2265488.97946347, 2286065.42710162, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2021-08-11,4.0002463877310013e-4
7170,39448.80893407943,27.24393950180204,"list(c(1688964.14406409, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406409, 2316930.09855886, 2327218.32237793, 2347794.77001609, 2358082.99383516, 2347794.77001608, 2327218.32237793, 2316930.09855886))",2021-08-11,6.906150081065254e-4
7171,43056.50193392541,31.086976408575214,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2378659.44147332, 2388947.66529239, 2409524.11293055, 2419812.33674962, 2409524.11293055, 2388947.66529239, 2378659.44147332))",2021-08-11,7.220042272890945e-4
7172,1172.628033116712,0.6349817977109719,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2440388.78438778, 2450677.00820685, 2471253.45584502, 2481541.67966409, 2471253.45584502, 2450677.00820686, 2440388.78438778))",2021-08-11,5.415031704668209e-4
7173,32.61761536186115,0.01766254213151509,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2502118.12730224, 2512406.35112132, 2532982.79875948, 2543271.02257855, 2532982.79875948, 2512406.35112132, 2502118.12730224))",2021-08-11,5.41503170466821e-4
7174,1297.757571160619,2.8278715007822597,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406408, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2563847.47021671, 2574135.69403579, 2594712.14167394, 2605000.36549301, 2594712.14167394, 2574135.69403579, 2563847.47021671))",2021-08-11,0.00217904450232042
7175,4648.5953231360145,1.890325489819887,"list(c(1688964.14406408, 1671144.4176898, 1671144.4176898, 1688964.14406409, 1706783.87043837, 1706783.87043837, 1688964.14406408, 2625576.81313118, 2635865.03695025, 2656441.48458841, 2666729.70840748, 2656441.4845884, 2635865.03695026, 2625576.81313118))",2021-08-11,4.0664445029485675e-4
7176,5008.677968514646,35.3337286020433,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1421854.62629912, 1432142.8501182, 1452719.29775635, 1463007.52157543, 1452719.29775635, 1432142.8501182, 1421854.62629912))",2021-08-11,0.00705450197121012
7177,76492.83058325009,81.36311269962985,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1483583.96921359, 1493872.19303266, 1514448.64067082, 1524736.8644899, 1514448.64067082, 1493872.19303266, 1483583.96921359))",2021-08-11,0.00106366978551119
7178,26647.746603385815,19.417703527669172,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1545313.31212804, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594713, 1545313.31212804))",2021-08-11,7.286808831033387e-4
7179,19416.040602415917,28.5048604274619,"list(c(1706783.87043837, 1688964.14406409, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1607042.65504251, 1617330.87886159, 1637907.32649975, 1648195.55031882, 1637907.32649975, 1617330.87886159, 1607042.65504251))",2021-08-11,0.00146810881843309
7180,72797.89045640707,13.89498794088954,"list(c(1706783.87043837, 1688964.14406409, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1668771.99795698, 1679060.22177605, 1699636.66941421, 1709924.89323329, 1699636.66941421, 1679060.22177606, 1668771.99795698))",2021-08-11,1.908707498771569e-4
7181,242928.65952674104,216.4963568487432,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1730501.34087144, 1740789.56469052, 1761366.01232868, 1771654.23614775, 1761366.01232868, 1740789.56469052, 1730501.34087144))",2021-08-11,8.911931481057375e-4
7182,15182.03417094591,10.761506767580924,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1792230.68378591, 1802518.90760499, 1823095.35524314, 1833383.57906222, 1823095.35524314, 1802518.90760498, 1792230.68378591))",2021-08-11,7.088316787071513e-4
7183,1302.27297193009,0.38643900067232656,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1853960.02670037, 1864248.25051945, 1884824.69815761, 1895112.92197668, 1884824.6981576, 1864248.25051945, 1853960.02670037))",2021-08-11,2.967419342963003e-4
7184,55603.48954547022,27.484059316062755,"list(c(1706783.87043837, 1688964.14406409, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1915689.36961484, 1925977.59343391, 1946554.04107207, 1956842.26489114, 1946554.04107207, 1925977.59343391, 1915689.36961484))",2021-08-11,4.942865913763818e-4
7185,57427.158110784825,76.46475129640523,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 1977418.71252929, 1987706.93634838, 2008283.38398653, 2018571.60780561, 2008283.38398653, 1987706.93634837, 1977418.71252929))",2021-08-11,0.0013315085372829
7186,403192.1727725622,147.7839845166134,"list(c(1706783.87043837, 1688964.14406409, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2039148.05544376, 2049436.27926284, 2070012.726901, 2080300.95072007, 2070012.726901, 2049436.27926284, 2039148.05544376))",2021-08-11,3.6653485483205867e-4
7187,345836.9307924214,95.618331201397,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2100877.39835822, 2111165.62217731, 2131742.06981546, 2142030.29363454, 2131742.06981546, 2111165.6221773, 2100877.39835822))",2021-08-11,2.7648386475760494e-4
7188,166505.9242339872,39.61392705443446,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2162606.7412727, 2172894.96509177, 2193471.41272992, 2203759.636549, 2193471.41272993, 2172894.96509178, 2162606.7412727))",2021-08-11,2.3791301863089183e-4
7189,48655.427294366375,11.2835012468459,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2224336.08418716, 2234624.30800624, 2255200.75564439, 2265488.97946347, 2255200.75564439, 2234624.30800623, 2224336.08418716))",2021-08-11,2.3190632318529397e-4
7190,9695.75406603658,2.3656717483984235,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406409, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2286065.42710162, 2296353.6509207, 2316930.09855886, 2327218.32237793, 2316930.09855886, 2296353.6509207, 2286065.42710162))",2021-08-11,2.439904861742703e-4
7191,19913.955276835863,5.186368536149978,"list(c(1706783.87043837, 1688964.14406409, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2347794.77001608, 2358082.99383516, 2378659.44147332, 2388947.66529239, 2378659.44147332, 2358082.99383516, 2347794.77001608))",2021-08-11,2.6043889644478715e-4
7192,18199.852943891114,13.140370761529256,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2409524.11293055, 2419812.33674962, 2440388.78438778, 2450677.00820686, 2440388.78438778, 2419812.33674963, 2409524.11293055))",2021-08-11,7.220042272890946e-4
7193,218.1803275794366,0.07876355941183633,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2471253.45584502, 2481541.67966409, 2502118.12730224, 2512406.35112132, 2502118.12730225, 2481541.67966409, 2471253.45584502))",2021-08-11,3.610021136445473e-4
7194,6499.522706701601,28.325498443489835,"list(c(1706783.87043837, 1688964.14406409, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2532982.79875948, 2543271.02257855, 2563847.47021671, 2574135.69403579, 2563847.47021671, 2543271.02257856, 2532982.79875948))",2021-08-11,0.00435808900464085
7195,18765.730148119954,15.261960040927718,"list(c(1706783.87043837, 1688964.14406408, 1688964.14406408, 1706783.87043837, 1724603.59681265, 1724603.59681265, 1706783.87043837, 2594712.14167394, 2605000.36549301, 2625576.81313118, 2635865.03695026, 2625576.81313117, 2605000.36549302, 2594712.14167394))",2021-08-11,8.132889005897135e-4
7196,69632.1773229724,74.0656431178036,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1452719.29775635, 1463007.52157543, 1483583.96921359, 1493872.19303266, 1483583.96921359, 1463007.52157543, 1452719.29775635))",2021-08-11,0.00106366978551119
7197,8911.34716255502,9.4787307250107,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1514448.64067082, 1524736.8644899, 1545313.31212804, 1555601.53594713, 1545313.31212805, 1524736.8644899, 1514448.64067082))",2021-08-11,0.00106366978551119
7198,12248.50537390084,17.850503425100108,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1576177.98358528, 1586466.20740436, 1607042.65504251, 1617330.87886159, 1607042.65504251, 1586466.20740436, 1576177.98358528))",2021-08-11,0.00145736176620667
7199,21046.84218453536,30.967902060119748,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1637907.32649975, 1648195.55031882, 1668771.99795698, 1679060.22177606, 1668771.99795698, 1648195.55031882, 1637907.32649975))",2021-08-11,0.00147137997180755
7200,771587.501897302,1022.1755374447184,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1699636.66941421, 1709924.89323329, 1730501.34087144, 1740789.56469052, 1730501.34087144, 1709924.89323329, 1699636.66941421))",2021-08-11,0.00132476943306006
7201,8028.911336993229,6.967915219780302,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1761366.01232868, 1771654.23614775, 1792230.68378591, 1802518.90760498, 1792230.68378591, 1771654.23614775, 1761366.01232868))",2021-08-11,8.678530534613847e-4
7202,5713.048985089847,5.085903619695229,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1823095.35524314, 1833383.57906222, 1853960.02670037, 1864248.25051945, 1853960.02670037, 1833383.57906222, 1823095.35524314))",2021-08-11,8.90225802888901e-4
7203,26883.26432683625,22.146728481970285,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1884824.6981576, 1895112.92197668, 1915689.36961484, 1925977.59343391, 1915689.36961483, 1895112.92197668, 1884824.6981576))",2021-08-11,8.23810985627303e-4
7204,89473.59565719099,44.22559861558157,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 1946554.04107207, 1956842.26489114, 1977418.71252929, 1987706.93634837, 1977418.7125293, 1956842.26489114, 1946554.04107207))",2021-08-11,4.942865913763817e-4
7205,441909.48100371857,353.0437479976255,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2008283.38398653, 2018571.60780561, 2039148.05544376, 2049436.27926284, 2039148.05544377, 2018571.6078056, 2008283.38398653))",2021-08-11,7.989051223697432e-4
7206,631314.6490899764,308.5317643433954,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2070012.726901, 2080300.95072007, 2100877.39835822, 2111165.6221773, 2100877.39835823, 2080300.95072007, 2070012.726901))",2021-08-11,4.887131397760782e-4
7207,403317.74533092865,100.89838758757412,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2131742.06981546, 2142030.29363454, 2162606.7412727, 2172894.96509178, 2162606.7412727, 2142030.29363453, 2131742.06981546))",2021-08-11,2.5017096013165845e-4
